sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor,in,out,nhIP,initialFlags,sessionFlags,attributes,application,class,type,sTime+msec,eTime+msec,dur+msec,iType,iCode,scc,dcc
192.168.1.11,192.168.1.6,1800,60362,6,24,1248,A,1445593154.393,1731.072,1445594885.465,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445593154.393,1445594885.465,1731.072,,,--,--
192.168.1.6,192.168.1.11,60362,1800,6,24,1248,A,1445593154.393,1731.072,1445594885.465,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445593154.393,1445594885.465,1731.072,,,--,--
192.168.1.11,192.168.1.6,1800,60431,6,188,12220,PA,1445593217.082,1771.350,1445594988.432,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445593217.082,1445594988.432,1771.350,,,--,--
192.168.1.6,192.168.1.11,60431,1800,6,188,11453,PA,1445593217.082,1771.350,1445594988.432,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445593217.082,1445594988.432,1771.350,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445591015.222,228.053,1445591243.275,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445591015.222,1445591243.275,228.053,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445591607.628,229.691,1445591837.319,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445591607.628,1445591837.319,229.691,,,--,--
0.0.0.0,255.255.255.255,68,67,17,5,1640,,1445592203.929,818.307,1445593022.236,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445592203.929,1445593022.236,818.307,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445593474.552,0.000,1445593474.552,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445593474.552,1445593474.552,0.000,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,70,28023,,1445594631.098,0.292,1445594631.390,S0,0,0,0.0.0.0,,,,80,all,out,1445594631.098,1445594631.390,0.292,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,56,17011,,1445594664.479,18.229,1445594682.708,S0,0,0,0.0.0.0,,,,53,all,out,1445594664.479,1445594682.708,18.229,,,--,--
192.168.1.2,224.0.0.22,0,0,2,4,160,,1445594864.575,143.776,1445595008.351,S0,0,0,0.0.0.0,,,S,0,all,out,1445594864.575,1445595008.351,143.776,,,--,--
192.168.1.154,224.0.0.251,5353,5353,17,2,236,,1445595010.503,1.022,1445595011.525,S0,0,0,0.0.0.0,,,S,0,all,out,1445595010.503,1445595011.525,1.022,,,--,--
192.168.1.154,239.255.255.250,61055,1900,17,2,412,,1445595010.501,1.946,1445595012.447,S0,0,0,0.0.0.0,,,S,80,all,out,1445595010.501,1445595012.447,1.946,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445595202.098,0.006,1445595202.104,S0,0,0,0.0.0.0,,,,80,all,out,1445595202.098,1445595202.104,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,48,15112,,1445595258.214,19.049,1445595277.263,S0,0,0,0.0.0.0,,,,53,all,out,1445595258.214,1445595277.263,19.049,,,--,--
192.168.1.2,224.0.0.22,0,0,2,2,80,,1445595650.318,2.047,1445595652.365,S0,0,0,0.0.0.0,,,S,0,all,out,1445595650.318,1445595652.365,2.047,,,--,--
192.168.1.154,224.0.0.22,0,0,2,7,280,,1445595015.108,640.329,1445595655.437,S0,0,0,0.0.0.0,,,S,0,all,out,1445595015.108,1445595655.437,640.329,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,11,1287,,1445595066.618,760.960,1445595827.578,S0,0,0,0.0.0.0,,,,0,all,out,1445595066.618,1445595827.578,760.960,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,41,13224,,1445595849.185,18.742,1445595867.927,S0,0,0,0.0.0.0,,,,53,all,out,1445595849.185,1445595867.927,18.742,,,--,--
192.168.1.4,224.0.0.22,0,0,2,2,80,,1445595883.388,127.902,1445596011.290,S0,0,0,0.0.0.0,,,S,0,all,out,1445595883.388,1445596011.290,127.902,,,--,--
192.168.1.7,239.255.255.250,0,0,2,15,480,,1445594637.649,1747.313,1445596384.962,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445594637.649,1445596384.962,1747.313,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445596402.167,0.006,1445596402.173,S0,0,0,0.0.0.0,,,,80,all,out,1445596402.167,1445596402.173,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,46,15018,,1445596446.415,18.840,1445596465.255,S0,0,0,0.0.0.0,,,,0,all,out,1445596446.415,1445596465.255,18.840,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,64,25548,,1445596621.211,0.303,1445596621.514,S0,0,0,0.0.0.0,,,,80,all,out,1445596621.211,1445596621.514,0.303,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,536,200380,,1445595249.614,1770.783,1445597020.397,S0,0,0,0.0.0.0,,,TC,80,all,out,1445595249.614,1445597020.397,1770.783,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,32,7569,,1445595272.347,1749.979,1445597022.326,S0,0,0,0.0.0.0,,,TC,0,all,out,1445595272.347,1445597022.326,1749.979,,,--,--
192.168.1.7,239.255.255.250,0,0,2,4,128,,1445596514.605,376.847,1445596891.452,S0,0,0,0.0.0.0,,,CS,0,all,out,1445596514.605,1445596891.452,376.847,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,35,3249,,1445595412.229,1749.979,1445597162.208,S0,0,0,0.0.0.0,,,TC,0,all,out,1445595412.229,1445597162.208,1749.979,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,57,19489,,1445597038.096,18.747,1445597056.843,S0,0,0,0.0.0.0,,,,53,all,out,1445597038.096,1445597056.843,18.747,,,--,--
192.168.1.1,224.0.0.1,0,0,2,13,468,,1445595507.259,1749.981,1445597257.240,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445595507.259,1445597257.240,1749.981,,,--,--
192.168.1.7,224.0.1.60,0,0,2,14,448,,1445595516.476,1749.878,1445597266.354,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445595516.476,1445597266.354,1749.878,,,--,--
192.168.1.5,224.0.0.22,0,0,2,14,560,,1445595634.244,1753.150,1445597387.394,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445595634.244,1445597387.394,1753.150,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445597263.383,0.000,1445597263.383,S0,0,0,0.0.0.0,,,,0,all,out,1445597263.383,1445597263.383,0.000,,,--,--
192.168.1.2,224.0.0.22,0,0,2,4,160,,1445597110.905,294.211,1445597405.116,S0,0,0,0.0.0.0,,,S,0,all,out,1445597110.905,1445597405.116,294.211,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445597421.809,0.000,1445597421.809,S0,0,0,0.0.0.0,,,,0,all,out,1445597421.809,1445597421.809,0.000,,,--,--
192.168.1.6,224.0.0.251,5353,5353,17,1,132,,1445597466.701,0.000,1445597466.701,S0,0,0,0.0.0.0,,,,53,all,out,1445597466.701,1445597466.701,0.000,,,--,--
192.168.1.10,224.0.0.22,0,0,2,14,560,,1445596014.157,1753.155,1445597767.312,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445596014.157,1445597767.312,1753.155,,,--,--
192.168.1.9,224.0.0.22,0,0,2,14,560,,1445595991.630,1773.737,1445597765.367,S0,0,0,0.0.0.0,,,TS,0,all,out,1445595991.630,1445597765.367,1773.737,,,--,--
192.168.1.1,224.0.0.22,0,0,2,14,560,,1445596016.103,1750.902,1445597767.005,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445596016.103,1445597767.005,1750.902,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445597602.136,0.009,1445597602.145,S0,0,0,0.0.0.0,,,,80,all,out,1445597602.136,1445597602.145,0.009,,,--,--
192.168.1.154,224.0.0.22,0,0,2,5,200,,1445596971.122,662.246,1445597633.368,S0,0,0,0.0.0.0,,,S,0,all,out,1445596971.122,1445597633.368,662.246,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,48,16383,,1445597628.146,18.953,1445597647.099,S0,0,0,0.0.0.0,,,,53,all,out,1445597628.146,1445597647.099,18.953,,,--,--
192.168.1.100,255.255.255.255,41147,63146,17,2,324,,1445597863.163,0.002,1445597863.165,S0,0,0,0.0.0.0,,,S,0,all,out,1445597863.163,1445597863.165,0.002,,,--,--
192.168.1.2,224.0.0.22,0,0,2,3,120,,1445597761.072,127.385,1445597888.457,S0,0,0,0.0.0.0,,,S,0,all,out,1445597761.072,1445597888.457,127.385,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445597884.462,131.897,1445598016.359,S0,0,0,0.0.0.0,,,CS,0,all,out,1445597884.462,1445598016.359,131.897,,,--,--
192.168.1.5,224.0.0.22,0,0,2,7,280,,1445597513.351,872.071,1445598385.422,S0,0,0,0.0.0.0,,,CS,0,all,out,1445597513.351,1445598385.422,872.071,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,568,211820,,1445597050.182,1770.266,1445598820.448,S0,0,0,0.0.0.0,,,TC,80,all,out,1445597050.182,1445598820.448,1770.266,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,37,8719,,1445597122.375,1719.976,1445598842.351,S0,0,0,0.0.0.0,,,TC,0,all,out,1445597122.375,1445598842.351,1719.976,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,39,3676,,1445597262.257,1720.077,1445598982.334,S0,0,0,0.0.0.0,,,TC,0,all,out,1445597262.257,1445598982.334,1720.077,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445597382.275,1750.081,1445599132.356,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445597382.275,1445599132.356,1750.081,,,--,--
192.168.1.7,239.255.255.250,0,0,2,14,448,,1445597265.534,1749.570,1445599015.104,S0,0,0,0.0.0.0,,,TS,0,all,out,1445597265.534,1445599015.104,1749.570,,,--,--
192.168.1.7,224.0.1.60,0,0,2,14,448,,1445597387.497,1752.641,1445599140.138,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445597387.497,1445599140.138,1752.641,,,--,--
192.168.1.10,224.0.0.22,0,0,2,14,560,,1445597883.746,1752.641,1445599636.387,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445597883.746,1445599636.387,1752.641,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445597884.872,1750.287,1445599635.159,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445597884.872,1445599635.159,1750.287,,,--,--
91.189.91.23,192.168.1.11,80,52277,6,1436,3223842,FSPA,1445597527.590,10.237,1445597537.827,S0,0,0,0.0.0.0,SA,FPA,,80,all,inweb,1445597527.590,1445597537.827,10.237,,,us,--
91.189.91.23,192.168.1.11,80,52276,6,21,4909,FSPA,1445597527.589,10.238,1445597537.827,S0,0,0,0.0.0.0,SA,FPA,,80,all,inweb,1445597527.589,1445597537.827,10.238,,,us,--
192.241.233.42,192.168.1.11,443,53164,6,28,10802,FSPA,1445597527.596,10.288,1445597537.884,S0,0,0,0.0.0.0,SA,FPA,,443,all,inweb,1445597527.596,1445597537.884,10.288,,,us,--
192.168.1.11,91.189.91.23,52277,80,6,1186,79999,FSPA,1445597527.590,10.237,1445597537.827,S0,0,0,0.0.0.0,S,FPA,,80,all,outweb,1445597527.590,1445597537.827,10.237,,,--,us
192.168.1.11,91.189.91.23,52276,80,6,23,5099,FSPA,1445597527.589,10.238,1445597537.827,S0,0,0,0.0.0.0,S,FPA,,80,all,outweb,1445597527.589,1445597537.827,10.238,,,--,us
192.168.1.11,192.241.233.42,53164,443,6,27,7642,FSPA,1445597527.596,10.288,1445597537.884,S0,0,0,0.0.0.0,S,FPA,,443,all,outweb,1445597527.596,1445597537.884,10.288,,,--,us
192.168.1.11,192.168.1.6,1800,60362,6,24,1248,A,1445594960.729,1731.072,1445596691.801,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445594960.729,1445596691.801,1731.072,,,--,--
192.168.1.6,192.168.1.11,60362,1800,6,24,1248,A,1445594960.729,1731.072,1445596691.801,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445594960.729,1445596691.801,1731.072,,,--,--
192.168.1.11,192.168.1.6,1800,60431,6,188,12220,PA,1445595017.258,1771.720,1445596788.978,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445595017.258,1445596788.978,1771.720,,,--,--
192.168.1.6,192.168.1.11,60431,1800,6,188,11453,PA,1445595017.258,1771.720,1445596788.978,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445595017.258,1445596788.978,1771.720,,,--,--
192.168.1.11,192.168.1.1,49357,53,17,2,130,,1445597527.469,0.120,1445597527.589,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445597527.469,1445597527.589,0.120,,,--,--
192.168.1.1,192.168.1.11,53,49357,17,2,454,,1445597527.469,0.120,1445597527.589,S0,0,0,0.0.0.0,,,,53,all,int2int,1445597527.469,1445597527.589,0.120,,,--,--
192.168.1.11,192.168.1.1,56428,53,17,2,134,,1445597527.470,0.119,1445597527.589,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445597527.470,1445597527.589,0.119,,,--,--
192.168.1.1,192.168.1.11,53,56428,17,2,354,,1445597527.470,0.119,1445597527.589,S0,0,0,0.0.0.0,,,,53,all,int2int,1445597527.470,1445597527.589,0.119,,,--,--
192.168.1.11,192.168.1.1,56204,53,17,2,128,,1445597527.471,0.118,1445597527.589,S0,0,0,0.0.0.0,,,S,53,all,int2int,1445597527.471,1445597527.589,0.118,,,--,--
192.168.1.1,192.168.1.11,53,56204,17,2,205,,1445597527.471,0.118,1445597527.589,S0,0,0,0.0.0.0,,,,53,all,int2int,1445597527.471,1445597527.589,0.118,,,--,--
192.168.1.11,192.168.1.6,1800,60362,6,24,1248,A,1445596767.066,1731.072,1445598498.138,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445596767.066,1445598498.138,1731.072,,,--,--
192.168.1.6,192.168.1.11,60362,1800,6,24,1248,A,1445596767.066,1731.072,1445598498.138,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445596767.066,1445598498.138,1731.072,,,--,--
192.168.1.11,192.168.1.6,1800,60431,6,188,12220,PA,1445596817.404,1772.078,1445598589.482,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445596817.404,1445598589.482,1772.078,,,--,--
192.168.1.6,192.168.1.11,60431,1800,6,188,11453,PA,1445596817.404,1772.078,1445598589.482,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445596817.404,1445598589.482,1772.078,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445594662.433,0.000,1445594662.433,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445594662.433,1445594662.433,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445595257.704,0.000,1445595257.704,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445595257.704,1445595257.704,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445595847.651,141.836,1445595989.487,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445595847.651,1445595989.487,141.836,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445596445.075,0.000,1445596445.075,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445596445.075,1445596445.075,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445596968.975,68.918,1445597037.893,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445596968.975,1445597037.893,68.918,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445597627.943,0.000,1445597627.943,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445597627.943,1445597627.943,0.000,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445598138.220,0.000,1445598138.220,S0,0,0,0.0.0.0,,,,0,all,out,1445598138.220,1445598138.220,0.000,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,41,13819,,1445598223.829,18.646,1445598242.475,S0,0,0,0.0.0.0,,,,53,all,out,1445598223.829,1445598242.475,18.646,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,53,21246,,1445598611.225,0.303,1445598611.528,S0,0,0,0.0.0.0,,,,80,all,out,1445598611.225,1445598611.528,0.303,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445598802.207,0.005,1445598802.212,S0,0,0,0.0.0.0,,,,80,all,out,1445598802.207,1445598802.212,0.005,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,48,15784,,1445598818.078,18.748,1445598836.826,S0,0,0,0.0.0.0,,,,53,all,out,1445598818.078,1445598836.826,18.748,,,--,--
192.168.1.2,224.0.0.22,0,0,2,2,80,,1445598890.170,1.949,1445598892.119,S0,0,0,0.0.0.0,,,S,0,all,out,1445598890.170,1445598892.119,1.949,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,3,373,,1445598786.538,261.744,1445599048.282,S0,0,0,0.0.0.0,,,,0,all,out,1445598786.538,1445599048.282,261.744,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445599371.263,0.000,1445599371.263,S0,0,0,0.0.0.0,,,,0,all,out,1445599371.263,1445599371.263,0.000,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,42,13248,,1445599409.564,18.337,1445599427.901,S0,0,0,0.0.0.0,,,,53,all,out,1445599409.564,1445599427.901,18.337,,,--,--
192.168.1.154,224.0.0.22,0,0,2,9,360,,1445598693.760,1071.654,1445599765.414,S0,0,0,0.0.0.0,,,S,0,all,out,1445598693.760,1445599765.414,1071.654,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445600002.275,0.006,1445600002.281,S0,0,0,0.0.0.0,,,,80,all,out,1445600002.275,1445600002.281,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,53,17261,,1445600005.039,18.844,1445600023.883,S0,0,0,0.0.0.0,,,,53,all,out,1445600005.039,1445600023.883,18.844,,,--,--
192.168.1.2,224.0.0.22,0,0,2,2,80,,1445600111.641,3.072,1445600114.713,S0,0,0,0.0.0.0,,,S,0,all,out,1445600111.641,1445600114.713,3.072,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445600225.923,2.048,1445600227.971,S0,0,0,0.0.0.0,,,S,0,all,out,1445600225.923,1445600227.971,2.048,,,--,--
192.168.1.5,224.0.0.22,0,0,2,14,560,,1445598765.442,1742.910,1445600508.352,S0,0,0,0.0.0.0,,,TS,0,all,out,1445598765.442,1445600508.352,1742.910,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,576,215280,,1445598850.235,1770.358,1445600620.593,S0,0,0,0.0.0.0,,,TC,80,all,out,1445598850.235,1445600620.593,1770.358,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,27,4814,,1445598942.295,1720.073,1445600662.368,S0,0,0,0.0.0.0,,,TC,0,all,out,1445598942.295,1445600662.368,1720.073,,,--,--
192.168.1.154,224.0.0.22,0,0,2,3,120,,1445600384.444,167.225,1445600551.669,S0,0,0,0.0.0.0,,,S,0,all,out,1445600384.444,1445600551.669,167.225,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,26,2472,,1445599082.178,1720.073,1445600802.251,S0,0,0,0.0.0.0,,,TC,0,all,out,1445599082.178,1445600802.251,1720.073,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,60,24218,,1445600601.234,0.270,1445600601.504,S0,0,0,0.0.0.0,,,,80,all,out,1445600601.234,1445600601.504,0.270,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,54,17683,,1445600599.389,18.844,1445600618.233,S0,0,0,0.0.0.0,,,,53,all,out,1445600599.389,1445600618.233,18.844,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445599257.288,1750.076,1445601007.364,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445599257.288,1445601007.364,1750.076,,,--,--
192.168.1.7,239.255.255.250,0,0,2,15,480,,1445599260.975,1751.714,1445601012.689,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445599260.975,1445601012.689,1751.714,,,--,--
192.168.1.7,224.0.1.60,0,0,2,15,480,,1445599267.323,1746.186,1445601013.509,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445599267.323,1445601013.509,1746.186,,,--,--
192.168.1.6,224.0.0.251,5353,5353,17,1,132,,1445601066.772,0.000,1445601066.772,S0,0,0,0.0.0.0,,,,53,all,out,1445601066.772,1445601066.772,0.000,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445601202.342,0.006,1445601202.348,S0,0,0,0.0.0.0,,,,80,all,out,1445601202.342,1445601202.348,0.006,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,46,16354,,1445601192.920,18.953,1445601211.873,S0,0,0,0.0.0.0,,,,53,all,out,1445601192.920,1445601211.873,18.953,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,8,1010,,1445600292.076,971.503,1445601263.579,S0,0,0,0.0.0.0,,,,0,all,out,1445600292.076,1445601263.579,971.503,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445599764.185,1745.469,1445601509.654,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445599764.185,1445601509.654,1745.469,,,--,--
192.168.1.10,224.0.0.22,0,0,2,14,560,,1445599763.264,1749.052,1445601512.316,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445599763.264,1445601512.316,1749.052,,,--,--
192.168.1.100,255.255.255.255,41147,63146,17,2,322,,1445601463.778,0.002,1445601463.780,S0,0,0,0.0.0.0,,,S,0,all,out,1445601463.778,1445601463.780,0.002,,,--,--
192.168.1.2,224.0.0.22,0,0,2,3,120,,1445601287.336,226.209,1445601513.545,S0,0,0,0.0.0.0,,,S,0,all,out,1445601287.336,1445601513.545,226.209,,,--,--
192.168.1.154,224.0.0.22,0,0,2,5,200,,1445601573.656,442.793,1445602016.449,S0,0,0,0.0.0.0,,,S,0,all,out,1445601573.656,1445602016.449,442.793,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,593,221217,,1445600650.388,1770.876,1445602421.264,S0,0,0,0.0.0.0,,,TC,80,all,out,1445600650.388,1445602421.264,1770.876,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,31,6872,,1445600762.417,1719.969,1445602482.386,S0,0,0,0.0.0.0,,,TC,0,all,out,1445600762.417,1445602482.386,1719.969,,,--,--
192.168.1.5,224.0.0.22,0,0,2,15,600,,1445600639.428,1749.070,1445602388.498,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445600639.428,1445602388.498,1749.070,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,29,2766,,1445600902.196,1680.135,1445602582.331,S0,0,0,0.0.0.0,,,TC,0,all,out,1445600902.196,1445602582.331,1680.135,,,--,--
192.168.1.1,224.0.0.1,0,0,2,14,504,,1445601132.399,1749.974,1445602882.373,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445601132.399,1445602882.373,1749.974,,,--,--
192.168.1.7,239.255.255.250,0,0,2,14,448,,1445601135.881,1748.131,1445602884.012,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445601135.881,1445602884.012,1748.131,,,--,--
192.168.1.7,224.0.1.60,0,0,2,15,480,,1445601139.158,1744.649,1445602883.807,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445601139.158,1445602883.807,1744.649,,,--,--
192.168.1.11,192.168.1.6,1800,60362,6,24,1248,A,1445598573.402,1731.071,1445600304.473,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445598573.402,1445600304.473,1731.071,,,--,--
192.168.1.6,192.168.1.11,60362,1800,6,24,1248,A,1445598573.402,1731.071,1445600304.473,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445598573.402,1445600304.473,1731.071,,,--,--
192.168.1.11,192.168.1.6,1800,60431,6,188,12220,PA,1445598617.549,1778.060,1445600395.609,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445598617.549,1445600395.609,1778.060,,,--,--
192.168.1.6,192.168.1.11,60431,1800,6,188,11453,PA,1445598617.549,1778.060,1445600395.609,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445598617.549,1445600395.609,1778.060,,,--,--
192.168.1.11,192.168.1.6,1800,60362,6,24,1248,A,1445600379.737,1731.072,1445602110.809,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445600379.737,1445602110.809,1731.072,,,--,--
192.168.1.6,192.168.1.11,60362,1800,6,24,1248,A,1445600379.737,1731.072,1445602110.809,S0,0,0,0.0.0.0,A,A,TC,80,all,int2int,1445600379.737,1445602110.809,1731.072,,,--,--
192.168.1.11,192.168.1.6,1800,60431,6,188,12220,PA,1445600417.671,1784.274,1445602201.945,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445600417.671,1445602201.945,1784.274,,,--,--
192.168.1.6,192.168.1.11,60431,1800,6,188,11453,PA,1445600417.671,1784.274,1445602201.945,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445600417.671,1445602201.945,1784.274,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445598222.500,0.000,1445598222.500,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445598222.500,1445598222.500,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445598817.875,0.000,1445598817.875,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445598817.875,1445598817.875,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445599408.039,0.000,1445599408.039,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445599408.039,1445599408.039,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445600003.816,0.000,1445600003.816,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445600003.816,1445600003.816,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445600597.957,0.000,1445600597.957,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445600597.957,1445600597.957,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445601192.615,0.000,1445601192.615,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445601192.615,1445601192.615,0.000,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445601797.818,0.000,1445601797.818,S0,0,0,0.0.0.0,,,,0,all,out,1445601797.818,1445601797.818,0.000,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,52,16508,,1445601785.939,18.851,1445601804.790,S0,0,0,0.0.0.0,,,,53,all,out,1445601785.939,1445601804.790,18.851,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445601891.517,0.000,1445601891.517,S0,0,0,0.0.0.0,,,,0,all,out,1445601891.517,1445601891.517,0.000,,,--,--
192.168.1.154,224.0.0.22,0,0,2,1,40,,1445602390.529,0.000,1445602390.529,S0,0,0,0.0.0.0,,,,0,all,out,1445602390.529,1445602390.529,0.000,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,63,20365,,1445602378.548,19.060,1445602397.608,S0,0,0,0.0.0.0,,,,53,all,out,1445602378.548,1445602397.608,19.060,,,--,--
192.168.1.10,239.255.255.250,38565,1900,17,3,758,,1445602402.307,0.107,1445602402.414,S0,0,0,0.0.0.0,,,,80,all,out,1445602402.307,1445602402.414,0.107,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,63,25227,,1445602591.346,0.334,1445602591.680,S0,0,0,0.0.0.0,,,,80,all,out,1445602591.346,1445602591.680,0.334,,,--,--
